Ip_mean,Ip_std,Ip_raw_mean,Ep_mean,Area_mean,n_valid,ppm,log_ppm,filename
14.157353574801544,0.03655594486784398,31.85934190476186,-0.700144,2.370306462300407,8,0,,KCL_EMSTAT_40.xlsx
14.375885373593027,0.07939182682411793,32.12049092748912,-0.700144,2.4281487328173004,8,0,,KCL_EMSTAT_41.xlsx
14.315535722289821,0.07290375226811287,32.06119843939389,-0.700144,2.4547135383415815,8,0,,KCL_EMSTAT_42.xlsx
14.891858891427628,0.2235778636267463,32.443041491341944,-0.700144,2.5476942428990634,8,0,,KCL_EMSTAT_43.xlsx
14.490664693659767,0.1106124853873667,32.13370505086576,-0.700144,2.525735766140441,8,0,,KCL_EMSTAT_44.xlsx
14.731074466982275,0.16827223409577052,32.25349644047614,-0.700144,2.576233737529823,8,0,,KCL_EMSTAT_45.xlsx
14.490623131597177,0.11469602963044051,32.065094305194755,-0.700144,2.56417852445373,8,0,,KCL_EMSTAT_46.xlsx
14.33556240096947,0.09174437280114672,31.903765590909046,-0.700144,2.56663625211936,8,0,,KCL_EMSTAT_47.xlsx
12.274840960822486,3.519825359376245,31.633173755411217,-0.6826302499999999,2.103552100122858,8,0,,KCL_EMSTAT_48.xlsx
7.590400247564963,0.07916923341097393,30.711984786796528,-0.7701979999999999,0.7444721452653705,8,0,,KCL_EMSTAT_49.xlsx
7.4937104975829945,0.053360008078879265,29.92561388600288,-0.7701979999999999,0.7382537950751308,8,0,,KCL_EMSTAT_50.xlsx
8.996064705618688,0.24512745737291292,16.6041655719697,-0.508745,1.6162066022860033,8,2,0.3010299956639812,Cad_2ppm_1.xlsx
8.461386944548163,0.1297060011232068,18.177303119949496,-0.508745,1.49935291011456,8,2,0.3010299956639812,Cad_2ppm_10.xlsx
8.213467773214287,0.07312340452491935,16.675660281565655,-0.508745,1.4475251725268834,8,2,0.3010299956639812,Cad_2ppm_11.xlsx
8.001794164240621,0.11345850864352675,17.307255036616162,-0.508745,1.3978080050330932,8,2,0.3010299956639812,Cad_2ppm_12.xlsx
8.038590845788242,0.17874896042140073,17.323275309343437,-0.508745,1.4071167730163996,8,2,0.3010299956639812,Cad_2ppm_13.xlsx
8.259631434429114,0.14873447190759806,17.517005415404036,-0.508745,1.4372113665795831,8,2,0.3010299956639812,Cad_2ppm_14.xlsx
9.096988027258838,2.2429651475518844,16.747195339646463,-0.508745,1.5298003991730114,8,2,0.3010299956639812,Cad_2ppm_15.xlsx
7.965187366071426,0.10810749978065927,17.499294503787873,-0.508745,1.3777022219265702,8,2,0.3010299956639812,Cad_2ppm_16.xlsx
13.075256572943719,0.27232492158250327,17.08130335164141,-0.508745,2.6772512990278656,8,2,0.3010299956639812,Cad_2ppm_17.xlsx
13.075256572943719,0.27232492158250327,17.08130335164141,-0.508745,2.6772512990278656,8,2,0.3010299956639812,Cad_2ppm_18.xlsx
10.59821170641684,1.9972303447780748,17.789138889835854,-0.508745,2.04310267911157,8,2,0.3010299956639812,Cad_2ppm_19.xlsx
8.467182285272365,0.1275986334770295,17.10744243686868,-0.508745,1.4730883810510718,8,2,0.3010299956639812,Cad_2ppm_2.xlsx
8.382583835624093,0.13340051805063488,18.051326974747468,-0.508745,1.518285037946507,8,2,0.3010299956639812,Cad_2ppm_20.xlsx
8.32884590753968,0.1060147985233146,17.09049671464646,-0.508745,1.511886341636873,8,2,0.3010299956639812,Cad_2ppm_21.xlsx
8.265604014118868,0.08463666339034549,17.745437345959594,-0.508745,1.433097370409913,8,2,0.3010299956639812,Cad_2ppm_22.xlsx
8.09979349866522,0.17111526362089105,16.913134814393935,-0.508745,1.4049210072231024,8,2,0.3010299956639812,Cad_2ppm_23.xlsx
8.003901400284093,0.16243528502537244,17.00012779419192,-0.508745,1.3849038956982964,8,2,0.3010299956639812,Cad_2ppm_24.xlsx
8.295871740692638,0.14561310469183902,16.83211160227272,-0.508745,1.4654188270492157,8,2,0.3010299956639812,Cad_2ppm_25.xlsx
8.008058317604622,0.09665671130134716,17.135139170454547,-0.508745,1.399312978195411,8,2,0.3010299956639812,Cad_2ppm_26.xlsx
8.11416878424874,0.07922057173438111,17.298007238636366,-0.508745,1.423914362593424,8,2,0.3010299956639812,Cad_2ppm_27.xlsx
8.162289044715006,0.15925374892359961,15.778521414141412,-0.508745,1.2585194645209028,8,2,0.3010299956639812,Cad_2ppm_28.xlsx
8.162289044715006,0.15925374892359961,15.778521414141412,-0.508745,1.2585194645209028,8,2,0.3010299956639812,Cad_2ppm_29.xlsx
8.507182402344876,0.1200333489751209,17.394038323232323,-0.508745,1.473657172305348,8,2,0.3010299956639812,Cad_2ppm_3.xlsx
