ppm,upper_Ip_mean,upper_Ip_std,upper_Ep_mean,upper_Ep_std,upper_Area_mean,upper_FWHM_mean,upper_skewness,upper_kurtosis,lower_Ip_mean,lower_Ip_std,lower_Ep_mean,lower_Ep_std,lower_Area_mean,lower_FWHM_mean,lower_skewness,lower_kurtosis
2,2.610293506313128,0.4844917159505108,-0.5137499999999999,0.008569568250501312,0.15867425445706926,,-0.04870905801612564,-1.2438582342611275,18.285114627759732,0.6733020995917991,-0.7987500000000001,0.0033071891388307415,3.08514850900379,,0.560724105507709,-0.6386050595705162
2,2.406499870526699,0.2311521314323975,-0.5125,0.006614378277661483,0.13926479457683855,,0.06902136448537724,-1.3318488543343252,19.529077101713554,0.5315727137613866,-0.7987500000000001,0.0033071891388307415,3.327659167620853,,0.5647834327100413,-0.6630446425607903
2,2.2862390734848606,0.29106394344145586,-0.50875,0.005994789404140905,0.12575449621356363,,0.14487477376822155,-1.2597626893146758,19.532548219155835,0.6777926592335066,-0.8,0.0,3.272182031276878,,0.5754937044441917,-0.6213568215665894
2,2.1734432888167503,0.31137552606462077,-0.51,0.008660254037844395,0.11876414665836847,0.06000000000000005,0.12055619949617422,-1.2956085817103475,19.076182621338376,0.5372261826166973,-0.7987500000000001,0.0033071891388307415,3.2373369045553773,,0.5808194244147099,-0.5964679349865822
2,2.0493953494949535,0.1723970687246152,-0.5125,0.004330127018922197,0.10900862158224944,,0.22467213158594326,-1.4258150419186526,19.348438959307348,0.5476638859096763,-0.7987500000000001,0.0033071891388307415,3.312816048099569,,0.6183549484282995,-0.5652083237094508
2,1.7753959527417176,0.2214680733726947,-0.5125,0.006614378277661483,0.08891981562229395,0.06999999999999995,0.3901078141862995,-1.263091875052273,19.440755555681807,0.6666004150619836,-0.7987500000000001,0.0033071891388307415,3.3456918226284293,,0.6003883888719161,-0.5945137720655227
2,1.925273156818195,0.20319811553136796,-0.5125000000000001,0.006614378277661482,0.10287253834379456,0.050000000000000044,0.26085228159635054,-1.1766808422658774,19.6829377353896,0.662245646719061,-0.7987500000000001,0.0033071891388307415,3.3270800070487034,,0.6088572896479173,-0.572326188416258
2,1.8397922922077976,0.20505577288463253,-0.51125,0.007806247497998005,0.09035788988997029,,0.43431936562701967,-1.1613833259188449,19.600672514664495,0.6698779007750874,-0.7975000000000001,0.004330127018922197,3.3483734965476213,,0.6219160924438998,-0.5172807826735151
2,1.9071238642496526,0.34985819852171773,-0.51125,0.007806247497998005,0.09227336639754663,,0.3947578446530909,-1.2008038750930186,19.85741059606781,0.7287974365662124,-0.7975000000000001,0.004330127018922197,3.379344294116163,,0.6115702251198913,-0.5378523831514552
2,1.8519105442640829,0.21319200720937906,-0.50875,0.007806247497998005,0.08110953588347722,0.050000000000000044,0.557553467326375,-1.0713873593875485,19.880722802579356,0.5602940396506898,-0.8,0.0,3.4161078222525267,,0.6223950421871112,-0.5433288690388469
2,1.7118311577922278,0.287666268311526,-0.51,0.007071067811865481,0.07682893031132784,,0.5433081925842462,-1.140464372753513,19.782667003030294,0.4807275626911441,-0.7987500000000001,0.0033071891388307415,3.3911676513497486,,0.635663700509021,-0.5125078825621859
2,2.7831154414862995,0.39777540324819805,-0.51,0.0050000000000000044,0.1681473888026685,,-0.07993544677517356,-1.1963768393541097,18.00304956984126,0.6735824618305247,-0.7975000000000001,0.004330127018922197,3.05183464974928,,0.5646080821945441,-0.6061361957092551
2,1.6548652253607572,0.21105973241033,-0.5075000000000001,0.008291561975888507,0.07185227509163014,,0.534319940786127,-1.0158582424997362,19.9864655692821,0.43956809288505916,-0.7987500000000001,0.0033071891388307415,3.40396226504221,,0.6364155419414506,-0.49750081522744394
2,1.7101959561688505,0.31271323172741883,-0.515,0.007071067811865481,0.08219418319805204,0.050000000000000044,0.41556511611274266,-1.1842069924351253,20.026517393091616,0.5505152855958984,-0.8,0.0,3.4285840447498206,,0.6262313379427199,-0.5255089473147804
2,1.561845946464663,0.3001317837239746,-0.50875,0.007806247497998005,0.06873386587734498,0.050000000000000044,0.5608909042801592,-0.9737014862570106,19.97377592745309,0.6246600052830666,-0.7987500000000001,0.0033071891388307415,3.413811549087483,,0.6253300309899721,-0.5145322815319864
2,1.670570339357878,0.19507811700370695,-0.5375,0.048153400710645555,0.07869534013672372,,0.43220541058245043,-1.1727734431913492,20.257661200432892,0.6731931709248136,-0.7987500000000001,0.0033071891388307415,3.479724891067102,,0.6366372616760743,-0.5122471417761487
2,1.545307016378084,0.1957502855336258,-0.50875,0.009270248108869587,0.06647839121681143,0.050000000000000044,0.5950148296973048,-0.9826598227724886,20.041380901316728,0.6094808873200072,-0.7975000000000001,0.004330127018922197,3.444583037005593,,0.6316237762114763,-0.499059796336621
